id,domain,title,authors,published,abstract,url,categories
2605.06517,Space,The 2MIG isolated AGNs. 3. Optical--IR variability and dust reverberation in the NLSy1 galaxies Mrk~42 and Mrk~493,"I. O. Izviekova, I. B. Vavilova, O. V. Kompaniiets, O. Zamora, R. Clavero",2026-05-07T16:26:14Z,"This work presents the first dedicated optical--mid-infrared time-domain variability and dust-reverberation analysis of the isolated NLSy1 galaxies Mrk 42 and Mrk 493. We combine ZTF optical light curves, WISE mid-infrared monitoring, archival Swift and SDSS data, and high-cadence IAC80 optical observations. Using colour--magnitude relations, flux--flux analysis, and interpolated cross-correlation functions, we trace variable optical continuum and delayed dust response. Both galaxies show positive optical--MIR lags consistent with dust reverberation. For Mrk 493, we measure an observed-frame g--W1 lag of $τ_{\rm obs}=79.4\pm2.2$ d, corresponding to $R_{\rm dust}(W1)\simeq0.0648$ pc. For Mrk 42, the corresponding lag is $τ_{\rm obs}=39.1\pm2.6$ d, giving $R_{\rm dust}(W1)\simeq0.0320$ pc. These lags provide optical--MIR dust-reverberation radii and BLR--dust scale comparisons for both objects; the resulting $R_{\rm dust}/R_{\rm BLR}$ ratios are $\simeq6.8$ for Mrk 493 and $\sim6$--7 for Mrk 42. For Mrk 42, we derive the first host-subtracted AGN continuum luminosity at 5100 Å from SDSS spectral decomposition, giving a self-consistent BLR--dust comparison on an AGN-only luminosity basis. Both galaxies have similar radial hierarchies but different colour behaviour: Mrk 493 shows significant optical and MIR bluer-when-brighter trends, whereas Mrk 42 shows strong optical but weak MIR colour variability. We also identify and analyse a major optical flare in Mrk 42 with four internal maxima spaced by 45--47 d. We interpret this signal as quasi-periodic substructure within a broader accretion-driven flare, rather than as a strictly coherent periodic process. These results indicate that, even in dynamically isolated environments, the variability of low-mass, high-accretion-rate AGNs is governed mainly by the intrinsic state of the accretion flow and its coupling to circumnuclear dust.",https://arxiv.org/abs/2605.06517v1,"astro-ph.GA, astro-ph.IM"
2605.06492,Space,Fifteen new millisecond pulsars in 47 Tucanae,"W. Chen, D. Risbud, P. C. C. Freire, A. Ridolfi, E. Barr, M. Kramer, B. Stappers, F. Camilo, F. Abbate, A. Possenti, Y. P. Men, P. V. Padmanabh, S. M. Ransom, L. Vleeschower, V. Venkatraman Krishnan, D. J. Champion, Rene Breton, V. Balakrishnan, S. Buchner",2026-05-07T16:14:48Z,"47 Tucanae is one of the largest, brightest, and closest globular clusters to Earth. It hosts an exotic stellar population with stellar dynamics that indicate a complex evolution history. The cluster contains a large number of X-ray binaries and millisecond pulsars. However, given its large distance relative to the known pulsar population, previous surveys have found only the very brightest sources. Therefore, surveys with increased sensitivity should find many additional pulsars. Increasing the number of pulsars is crucial to investigate the dynamics of this globular cluster and could also lead to the discovery of unusual types of system. With a significantly increased sensitivity compared to earlier telescopes, MeerKAT is the natural choice to perform new surveys. We carried out two campaigns with different observational cadences to account for the high scintillation along the line of sight to this cluster. Here we report the discovery of fifteen new pulsars in 47 Tucanae with MeerKAT. These discoveries bring the total number of known pulsars in this globular cluster to 42, and the MeerKAT discoveries in this cluster to 17. We discuss some of their characteristics, which include preliminary localisations and estimates of orbits for most systems. Highlights include the discovery of 47 Tuc af, a 'black widow' pulsar with a short orbital period that was identified optically in 2002 as a candidate binary pulsar, and 47 Tuc ai, an eccentric binary pulsar with a massive companion, a unique system in 47 Tuc to date. Apart from the new systems, we also re-detect and localise 47 Tuc P and V, two elusive, seldom-detected systems that had no precise localisation from a phase-connected timing solution. The localisation of 47 Tuc V places it in a position consistent with a continuum source detected earlier in MeerKAT imaging data.",https://arxiv.org/abs/2605.06492v1,astro-ph.HE
2605.06449,Space,Atmospheric turbulence profiling with the Multistar Turbulence Monitor,"Weisen Huang, Bin Ma, Tengfei Song, Paul Hickson, Zhaohui Shang, Xuefei Zhang, Mingyu Zhao, Qing Zhou",2026-05-07T15:45:53Z,"Accurate characterization of atmospheric optical turbulence is essential for evaluating astronomical sites and optimizing adaptive optics systems. The Multistar Turbulence Monitor (MTM) infers the vertical distribution of the refractive-index structure constant Cn2(z) from differential image motion measured between multiple stellar pairs in short-exposure frames. We present a comprehensive investigation of the MTM method, combining theoretical analysis, instrument-performance assessment, numerical simulations, and on-sky observations obtained at the Daocheng Astronomical Site. Simulations based on a standard HV turbulence model demonstrate that the inversion pipeline robustly recovers both the integrated seeing and the vertical turbulence profile under realistic centroiding noise and varying pixel scales. The Markov Chain Monte Carlo (MCMC) inversion achieves stable results with thirteen discrete height nodes and provides reliable uncertainties. Three nights of MTM measurements at the Daocheng Astronomical Site show that MTM-derived seeing closely tracks simultaneous Differential Image Motion Monitor (DIMM) results, accurately reproducing both short-term fluctuations and nightly averages. These results confirm that MTM provides a simple, portable, and versatile solution for atmospheric turbulence profiling and routine seeing monitoring.",https://arxiv.org/abs/2605.06449v1,astro-ph.IM
2605.06428,Space,Muon Track Reconstruction Procedures at the Baikal-GVD Neutrino Telescope,Grigory Safronov,2026-05-07T15:33:30Z,The Baikal-GVD neutrino telescope is the largest neutrino detector of its kind in the Northern Hemisphere. Muons produced in neutrino interaction in the vicinity of the detector leave track-like response in the detector allowing to reconstruct the neutrino arrival direction with the precision up to 0.2 degree. The Baikal-GVD collaboration has developed a variety of methods for the track-like event analysis. Methods for track-like event direction and energy reconstruction and neutrino cadidate event selection are discussed in this report. Preliminary results of application of analysis pipeline to the data-taking seasons from 2019 to 2021 are shown.,https://arxiv.org/abs/2605.06428v1,astro-ph.IM
2605.06418,Space,On the non-radial oscillations of realistic anisotropic neutron stars: Axial modes,"Jose F. Rodriguez-Ruiz, L. M. Becerra, F. D. Lora-Clavijo",2026-05-07T15:26:39Z,"Non-radial oscillation modes of neutron stars serve as diagnostics of their internal composition and relativistic structure. In this work, we investigate the perturbations of static and spherically symmetric neutron stars characterized by an anisotropic pressure. Given the background symmetry, perturbations decouple into polar and axial modes. To date, axial modes have remained less explored, primarily because matter and metric perturbations decouple in the isotropic limit. In this work, we provide a consistent treatment of axial modes and demonstrate that pressure anisotropy induces a direct coupling between matter and metric perturbations. We employ parameterized anisotropy models that ensure consistency with the treatment of matter perturbations. We numerically integrate the linearized Einstein field equations for the axial modes, employing a diverse set of realistic equations of state. Our results indicate that as the stellar mass grows, the frequency of the lower $w$-mode generally decreases, while its damping time increases. Softer equation of states typically yield slightly higher oscillation frequencies. Furthermore, larger anisotropy (i.e., when the tangential pressure exceeds the radial pressure) allows for more massive equilibrium configurations, which correspondingly leads to lower oscillation frequencies and prolonged damping times. Finally, we demonstrate that the frequency and damping time, both scaled by the stellar mass, exhibit a nearly universal quadratic dependence on the stellar compactness, remaining largely insensitive to both the underlying equation of state and the specific anisotropy model.",https://arxiv.org/abs/2605.06418v1,"gr-qc, astro-ph.HE"
2605.06401,Space,The temporal distribution of SN1987A neutrino events,"Riccardo Maria Bozza, Vigilante di Risi, Veronica Oliviero, Giulia Ricciardi, Francesco Vissani",2026-05-07T15:10:52Z,"The interpretation of the SN1987A neutrino data continues to be hindered by significant absolute timing uncertainties and a well-known tension in the angular distributions. We perform a quantitative, high-precision alignment of the Kamiokande-II and Baksan data with the IMB clock, using for the first time the relative time offset (RTO) and reducing the temporal uncertainty by two orders of magnitude to the sub-second level. The chi-square analysis shows that Baksan's absolute timestamps require an advancement of 30.4 s, while those of Kamiokande-II require a delay of about 6.4 s. The knowledge of the unified timeline provides a necessary and rigorous basis for testing whether the first Kamiokande-II event arose from the neutronization burst - a possibility motivated by its angular properties. Our analysis favors an accretion phase electron anti-neutrino origin over a neutronization-burst origin, with a likelihood ratio of 3-6, depending on the specific MSW oscillation scenario. This result corroborates the standard interpretation - that only inverse beta decay events were detected. Our framework yields the most stringent constraints to date on the SN1987A chronology and establishes a precision benchmark for future Galactic supernova observations.",https://arxiv.org/abs/2605.06401v1,"hep-ph, astro-ph.HE, hep-ex"
2605.06344,Space,First time delay observation between two mid-infrared channels in solar flare footpoints,"Miguel Rojas-Quesada, Lyndsay Fletcher, Hugh Hudson, Sargam M. Mulay, Paulo J. A. Simoes",2026-05-07T14:29:54Z,"The strong correlation between energy injection and mid-infrared (mid-IR) emission observed during solar flares can be used to probe energy deposition throughout the chromosphere, since the IR tracks prompt flare-induced changes in electron density. Despite its diagnostic value, solar mid-IR observations are relatively recent, with sporadic campaigns over the last decade resulting in only a few recorded flares. Earlier studies found time lags between mid-IR emissions from spatially resolved footpoints, offering clues about flare energy transport. Building on this, we analyse the time lags between emissions at two wavelengths (5.2 micrometers and 8.2 micrometers) for each footpoint. Using a local cross-correlation function, we show for the first time that the 8.2 micrometers emission channel peaks 0.3 s-0.45 s before the 5.2 micrometer channel. We investigate the origin of this lag, obtaining infrared emission estimates using results from the RADYN radiation hydrodynamics code. The theoretical lag values fall within the range of the observed ones. Variations in opacity-primarily due to flare-induced ionization-explain the wavelength-dependent temporal shift between emission maxima. In particular, longer wavelengths exhibit a smaller lag between the peak of energy injection and peak of intensity. These results contribute to a better understanding of how energy deposition during a flare affects the chromospheric layers of the atmosphere. Future observations with higher temporal resolution could exploit measurements of these time lags to more fully characterize the dynamics of energy deposition during solar flares, opening a new avenue for studying heating and energy transport processes in the solar atmosphere.",https://arxiv.org/abs/2605.06344v1,astro-ph.SR
2605.06321,Space,"Gravitational Lensing of Gravitational Waves from Astrophysical Sources: Theory, Detection, and Applications","Zhiwei Chen, Youjun Lu",2026-05-07T14:20:17Z,"Gravitational waves (GWs) from distant sources such as inspiralling and merging stellar-mass compact binaries, intermediate-mass and supermassive-binary-black-hole can be gravitationally lensed by intervening objects, ranging from stars and primordial black holes to galaxies and clusters. Depending on the GW wavelength relative to the lens scale, lensing occurs in two regimes: geometric optics, producing multiple images with time delays and magnifications, and wave optics, resulting in frequency-dependent waveform modulations. Lensed signals are identified via parameter overlap between event pairs or characteristic frequency-dependent modulations that distinguish them from unlensed signals. Detection rates depend on the redshift and mass distributions of sources and lenses, with promising prospects for future observatories. Once confirmed, lensed GWs will be powerful probes of fundamental physics and cosmology: they can constrain dark matter, lensing structures, the Hubble constant, and other cosmological parameters. In this review, we provide a concise overview of GW lensing, covering the theoretical framework, predicted detection rates, search strategies, and applications. We conclude with prospects and future directions for observing and exploiting lensed astrophysical GW events.",https://arxiv.org/abs/2605.06321v1,"astro-ph.HE, gr-qc"
2605.06313,Space,Early interaction signatures and an extended plateau phase in Type II SN 2020aze,"B. Ailawadhi, R. Dastidar, K. Misra, S. Valenti, D. J. Sand, J. E. Andrews, J. P. Anderson, K. A. Bostroem, P. J. Brown, R. Cartier, T. W. Chen, Y. Dong, N. Dukiya, E. Padilla Gonzalez, M. Gromadzki, J. Haislip, D. Hiramatsu, D. A. Howell, C. Inserra, D. Janzen, S. W. Jha, V. Kouprianov, C. McCully, T. E. Müller-Bravo, C. Pellegrino, G. Pignata, D. E. Reichart, J. Sollerman, D. R. Young, L. Yadav",2026-05-07T14:13:48Z,"We present a photometric and spectroscopic analysis of the fast-declining Type II SN 2020aze, observed in optical bands from 2.2 to 137.4 days after explosion. The V-band light curve reaches a peak absolute magnitude of about minus 16.97$\pm$0.20 mag by 15 days, followed by a recombination phase with a decline rate of 2.04$\pm$0.13 mag per 100 days, lasting about 120 days. Early spectra (younger than 6 days) show a transient weak narrow emission line at 4687 Angstroms and a feature spanning 4400-4800 Angstroms, attributed to narrow and broad blue-shifted He II 4686, indicating interaction between the ejecta and dense circumstellar material. Comparison with spectral models suggests a red supergiant progenitor with a weak wind and a mass-loss rate of about 1e-3 solar masses per year. Semi-analytical light-curve modeling gives an initial radius of about 1100 solar radii, an ejecta mass of about 12 solar masses, an explosion energy of about 1.5e51 erg, and a progenitor mass of about 14 solar masses. These early interaction signatures, the steep decline, and the extended photospheric phase highlight the role of pre-supernova mass loss and circumstellar interaction in shaping the diversity of Type II supernovae.",https://arxiv.org/abs/2605.06313v1,"astro-ph.HE, astro-ph.SR"
2605.06162,Space,Vacuum polarization and cyclotron resonance effects on radiative transfer and plasma deceleration in subcritical X-ray pulsars,"I. D. Markozov, A. Y. Potekhin, A. D. Kaminker, A. A. Mushtukov",2026-05-07T12:49:14Z,"We investigate the spectrum and polarization of radiation emerging from a subcritical X-ray pulsar using self-consistent radiation-hydrodynamic simulations of an accretion channel in a strong magnetic field. The polarized radiative transfer in the channel above the hot spot is simulated for the two normal modes, taking into account resonant Compton scattering in a strongly magnetized plasma and the effects of vacuum polarization. We show that the deceleration of the accreting matter in the subcritical regime is mainly governed by resonant scattering. Our simulations provide the velocity profiles of the plasma flow and demonstrate that vacuum polarization dominates over plasma birefringence, enhancing both the cyclotron spectral feature and the radiative deceleration of the plasma. The linear polarization degree changes sign at photon energies above the cyclotron resonance when vacuum polarization is included. We also find that the centroid energy of the cyclotron scattering feature increases with accretion luminosity, indicating a positive correlation consistent with previous observational results and theoretical interpretation.",https://arxiv.org/abs/2605.06162v1,astro-ph.HE
2605.06133,Space,A comparative study of occurrence rates and nature of Ultraluminous X-ray sources in spiral and elliptical galaxies,"C. M. Sariga, P. Shalima, D. Bhattacharya, Vivek K. Agrawal",2026-05-07T12:34:00Z,"Ultraluminous X-ray sources (ULXs) are mostly extragalactic non-nuclear point sources having X-ray luminosity exceeding the Eddington luminosity of 10 $M_\odot$ black hole i.e., $L_X \geq $ 10$^{39}$ erg ~s$^{-1}$. They are observed in all types of galaxies; spirals, ellipticals and dwarf irregulars. But the rate of occurrence of ULXs per galaxy varies, some might host a single ULX, whereas some host a large number. In this work we attempt to identify possible differences in ULX properties between two extreme categories in spirals and ellipticals, i.e. ULXs occurring at a rate of one per galaxy ($N=1$) and those occurring at larger rate. We adopt an effective scheme to generate flux limited, credible samples corresponding to the two groups in spirals and ellipticals. From this study, we infer the presence of a separate population of ULXs in the $N=1$ spiral group which contains a reasonable fraction of both soft and hard sources, while the remaining categories contain mostly harder sources. We also find six ULXs in $N=1$ ellipticals with globular cluster association. In addition, we identify few luminous candidates likely hosting massive accretors. This study provides crucial hints of a potential link between ULX types and their occurrence rates and host morphology, a finding that warrants validation via targeted observations and detailed spectral analysis of these sources.",https://arxiv.org/abs/2605.06133v1,astro-ph.HE
2605.06085,Space,Tearing of charged current layers,Maxim Lyutikov,2026-05-07T12:06:41Z,"Astrophysical current layers, e.g., in pulsar winds, can be electrically charged, while the plasma is charge-symmetric, $e^\pm$. Using PIC simulations, we investigate dynamics and plasmoid formation (tearing instability) in charged Harris-type and rotational current layers. Electrically charged current layers, initially in global force-balance, are electrostatically unstable: the resulting dynamics is an intricate interplay between electrostatic Bernstein waves (BWs) and the current tearing mode. Besides overall density and magnetic field, plasma temperature is an important factor. In the charged Harris sheet set-up, the quickly generated BW are trapped within the layers (internally reflected at the upper hybrid resonance). BWs quickly redistribute the charge modifying the initial stage of tearing, but without strongly affecting overall plasmoid growth; resulting plasmoids are mildly charged. In rotational current layers: (i) even initially overall uncharged configurations develop large fluctuations of charge density; (ii) overall dynamics depends on the initial overall temperature; (iii) for certain combination of parameters tearing rate is greatly increased in the charged case.",https://arxiv.org/abs/2605.06085v1,"astro-ph.HE, physics.plasm-ph"
2605.06072,Space,Phase-Space Crystallization in Galactic Globular Clusters: A Gaia-Based Metric and Implications for Technosignature Searches,"Bo-Lun Huang, Zhen-Zhao Tao, Tong-Jie Zhang",2026-05-07T11:58:24Z,"We develop a model-independent framework to quantify phase-space ""crystallization"", the degree of ordered radial and kinematic substructure, in 79 Galactic globular clusters using the Gaia EDR3-based membership catalogue of E. Vasiliev & H. Baumgardt (2021a). We construct a scalar crystallization index, C_index, by combining a radial inhomogeneity metric (z_rad) and a local, cluster-centric tangential-velocity metric (z_vel) standardized against empirical nulls. The population distribution is strongly non-Gaussian: most clusters are consistent with smooth, equilibrium expectations, while a small high-C tail (C_index >= 2) identifies dynamically complex systems, including NGC 5139 (ωCen) and NGC 104 (47 Tuc). Correlation and fixed-N tests show that sample size affects detectability, but does not by itself explain all high-rank objects. Through synthetic injection tests in dynamically ""quiet"" control clusters, we demonstrate sensitivity to ultra-cold, shell-confined kinematic components, ruling out single-shell structures comprising more than a few to ~ 10-20% of core stars in the best-sampled control clusters. We find no evidence, within the sensitivity of the adopted diagnostics, for phase-space structures that require explanations beyond known dynamical processes. However, C_index provides a useful tool for ranking clusters by dynamical extremeness, serving both as a diagnostic for internal complexity and as a quantitative metric for prioritizing follow-up dynamical or technosignature-oriented observations.",https://arxiv.org/abs/2605.06072v1,"astro-ph.GA, astro-ph.SR"
2605.05906,Space,Axion-Like Particle Dark Matter Intensity Mapping: A New Probe via Cross-Correlation with Galaxy Surveys,Wen-Qing Guo,2026-05-07T09:17:02Z,"The particle nature of dark matter (DM) remains one of the most significant enigmas in modern cosmology. Axion-like particles (ALPs), as well-motivated candidates for cold dark matter, can undergo radiative decay into photon pairs, a process that is significantly enhanced in the presence of ambient radiation fields. In this work, we propose a novel probe of $μ{\rm eV}$-scale ALP DM by cross-correlating radio intensity mapping (IM) with the large-scale galaxy distribution from the 2MASS Redshift Survey (2MRS) in the local universe ($z\leq 0.1$). We develop a comprehensive theoretical framework that incorporates stimulated decay effects driven by both the Cosmic Microwave Background (CMB) and a bottom-up modeled extragalactic radio background (ERB). By forecasting the sensitivity of the Square Kilometre Array (SKA) Phase 2, we demonstrate that this cross-correlation technique provides a promising and complementary approach to searching for ALP DM signals. This study establishes a new proof-of-concept for utilizing next-generation radio telescopes to probe ALP dark matter on cosmic scales.",https://arxiv.org/abs/2605.05906v1,"astro-ph.CO, astro-ph.HE"
2605.05883,Space,Modeling of Coronal Mass Ejection Originated from a Sheared Arcade of Realistic Active-Region Scale and Its Propagation in the Heliosphere: Methodology,"Chaowei Jiang, Xueshang Feng, Liping Yang, Huichao Li, Jinhan Guo, Pingbing Zuo, Yi Wang",2026-05-07T08:54:43Z,"Simulating coronal mass ejections (CMEs) from their origin in active regions (ARs) to their propagation to Earth remains challenging, particularly when aiming to resolve AR scales and employ realistic magnetic field strengths without compromising computational efficiency. Here we present a methodology for end-to-end CME modeling that addresses these challenges. Three nested magnetohydrodynamic simulations are coupled to jointly cover the heliosphere from solar surface to beyond $1.5$ au. A block-structured adaptive mesh refinement scheme is employed to achieve $\sim 700$ km resolution in the low corona, allowing AR scales to be resolved while maintaining the total grid count below $10^8$ across the entire computational domain. A semi-relativistic Boris correction combined with a relativistic mass-density factor is used to handle magnetic field strengths up to $10^3$ G without prohibitively small time steps. Using this model, we simulate the emergence of a bipolar AR into the corona, the initiation of a CME by shearing of the AR core field and the subsequent evolution. Our simulation captures its pre-eruption energy buildup, triggering by magnetic reconnection, rapid acceleration, and propagation to 1 au and beyond. The simulated CME exhibits a three-part structure in synthetic coronagraph images and a torus-shaped flux rope in the heliosphere, with synthetic in-situ observations showing shock formation, density compression, and a prolonged southward $B_z$ component at 1 au. The entire simulation requires about one day on a moderately sized cluster (e.g., $600$ processors), while the simulated CME takes three days to arrive at $1$ au, offering a lead time of two days if used for forecasting.",https://arxiv.org/abs/2605.05883v1,astro-ph.SR
2605.05834,Space,Jovian Zonal Winds Revealed from Cassini/VIMS Observations,"Shenghan Ma, Yuming Wang, Tao Li, Quanhao Zhang, Jiajia Liu, Ruobing Zheng",2026-05-07T08:09:20Z,"Understanding Jupiter's zonal winds is crucial to unraveling the dynamics of its atmosphere. Over the last decades, multiple data sources and techniques have been used to study zonal winds in Jupiter. Here, we develop a correlation-based method for the near-infrared data from the Cassini spacecraft to investigate zonal winds at different altitudes. The new method uses Jupiter's rotation to scan the planet as it rotates, allowing retrieval of winds from the analysis of light-curves of specific pixels over the Jovian disc. The method allows the retrieval of winds at multiple wavelengths from the Cassini/VIMS spectral data despite the low spatial resolution and the non-uniform cadence of the data. By applying this method to two VIMS data cubes acquired on 15 January 2001 at 09:42 UT and 16 January 2001 at 03:22 UT, we reveal the zonal winds at five main latitudes using information from three different wavebands, as well as the wind vertical structure at the equator, showing significant vertical wind shear in the troposphere. The vertical wind shear we derived is weaker than as reported in previous studies, highlighting the intricate interactions among multiple dynamical processes in Jupiter's atmosphere and reflecting the complexity of its atmospheric circulation. Despite the uncertainty due to the low spatial/temporal resolution and non-uniform cadence of the Cassini/VIMS-IR spectral data, the new method established in this study maximizes the value of the Cassini/VIMS in understanding Jupiter's zonal winds. Further observations are essential to explore the underlying mechanisms in Jupiter's atmosphere.",https://arxiv.org/abs/2605.05834v1,astro-ph.EP
2605.05822,Space,Investigating the Relationship Between Physical Properties and Spatial Irregularities at Coronal Hole Boundaries,"Nawin Ngampoopun, David M. Long, Lucie M. Green, Stephanie L. Yardley, Alexander W. James, Emily I. Mason, Stephan G. Heinemann, Vadim M. Uritsky",2026-05-07T07:59:59Z,"Coronal hole boundaries are the interfaces between closed and open magnetic field regions in the solar atmosphere. Many fundamental processes take place at these regions, including magnetic reconnection that is responsible for solar wind release and restructuring of the solar magnetic field. In this paper, we present a case study in which we investigate the physical properties of the boundary of a large low-latitude coronal hole. Differential Emission Measure analysis is used to derive the plasma properties of these regions. We also apply correlation dimension mapping analysis to measure the irregularities of the coronal hole boundary. We find that the leading boundary of this coronal hole has a slightly higher average plasma temperature, is associated with a stronger and more unipolar magnetic field, and has a smoother boundary line than the trailing counterpart. These differences are hypothesised to be direct consequences of the local magnetic field configurations of the coronal hole boundary: the leading boundary corresponds to large, well-organised coronal loops, and the trailing boundary corresponds to more dispersed, randomly orientated small magnetic bipoles. Hence, we suggest that the surrounding magnetic field structure and the nature of magnetic reconnection influence the properties of coronal hole boundaries.",https://arxiv.org/abs/2605.05822v1,astro-ph.SR
2605.05816,Space,Massive hybrid stars within the extended three-flavor quark-meson diquark model,"Jens O. Andersen, Mathias P. Nødtvedt",2026-05-07T07:54:04Z,"We discuss the properties of the extended three-flavor quark-meson diquark (EQMD) model as a renormalizable low-energy effective model for QCD. The effective degrees of freedom are quarks, scalar- and pseudoscalar mesons, diquarks, vector- and axial-vector mesons. We calculate the equation of state (EoS) in the mean-field approximation at $T=0$ imposing charge neutrality for electric and color charges. We match the EoS with a low-density nuclear equation of state. We discuss how the choice of parameters in the model affects the EoS and thereby the mass-radius for hybrid stars. We show that it is possible to construct hybrid stars whose masses and radii are in agreement with recent astrophysical observations and perturbative QCD (pQCD). The addition of vector and axial vector mesons to the quark-meson diquark is essential, since it makes the EoS sufficiently stiff for intermediate densities. Our results suggest that stars with a mass larger than $M\sim2M_{\odot}$ have a quark core with a central density $n_B\geq 3.9n_{\rm sat}$, where $n_{\rm sat}\approx0.165$fm$^{-3}$ is the saturation density. The speed of sound has a double-peak structure and relaxes to the conformal limit from above for large baryon chemical potentials $μ_B$. This structure is caused by the decrease in the mass of the $s$ quark as $μ_B$ increases.",https://arxiv.org/abs/2605.05816v1,"hep-ph, astro-ph.HE, nucl-th"
2605.05760,Space,ATOMIUM: Inner circumstellar envelopes of oxygen-rich AGB stars as revealed by highly excited SiO lines,"B. Pimpanuwat, S. Etoka, M. D. Gray, A. M. S. Richards, A. Baudry, F. Herpin, T. Danilovich, L. Decin, M. O. Lewis, I. El Mellah, C. A. Gottlieb, Y. Mori, H. S. P. Müller, R. Sahai, K. T. Wong, J. A. Yates, A. Zijlstra",2026-05-07T06:55:10Z,"Silicon monoxide (SiO) traces the physical conditions and dynamics in the circumstellar envelopes (CSEs) of AGB stars. We present high-resolution ALMA Band 6 observations of highly excited SiO emission in 14 oxygen-rich AGB stars. We cover transitions from v = 0 to v = 8, including first detections of 28SiO v = 3, 4, 8, J = 6-5, 29SiO v = 6, J = 6-5, and 30SiO v = 4, 5, J = 6-5, some of which are masers. The v = 8 transition is the highest v-state observed in an AGB star yet. Masers in v = 0 are detected clearly in V PsA and IRC+10011 and tentatively in T Mic. R Hya exhibits the richest SiO spectrum. SiO J = 6-5 absorption is seen in R Aql, R Hya, S Pav, and T Mic, with features indicative of both infalls and outflows, and tentative detection of 28SiO v = 8, J = 6-5 absorption is found towards S Pav and R Aql. Highly excited SiO emission is often distributed in arcs or clumps with velocity gradients; components in R Hya and U Her align with predicted shock fronts. Detection rates show no significant difference between low and high mass-loss rate stars, although line overlap may affect some intensities. Maser detections appear uncorrelated with pulsation period or phase. The radius enclosing 90 per cent of compact SiO emission shows a tentative correlation with mass-loss rate. These results highlight the role of mass loss and CSE geometry in shaping high-excitation SiO emission.",https://arxiv.org/abs/2605.05760v1,astro-ph.SR
2605.05735,Space,An Insight-HXMT View of the Evolution of the Type-C Quasiperiodic Oscillation during the Flaring State of Swift J1727.8-1613,"Min Wei, Xiang Ma, Liang Zhang, Xiang-Hua Li, Ming-Yu Ge, Lian Tao, Jin-Lu Qu, Shuang-Nan Zhang, Shu Zhang, Li-Ming Song, Rui-Can Ma, Zi-Xu Yang, Yue Huang, Pan-Ping Li, Jia-Ying Cao, Shu-Jie Zhao, Qing-Chang Zhao, Yun-Xiang Xiao, Guo-Li Huang",2026-05-07T06:26:02Z,"We present a detailed analysis of the evolution of type-C quasiperiodic oscillations (QPOs) observed during the flaring state of the recently discovered black hole X-ray binary Swift J1727.8-1613, utilizing data from the Insight Hard X-ray Modulation Telescope. By examining the relation between the QPO fractional rms amplitude and QPO frequency across various energy bands, we discover that the behavior significantly differs between these energy bands. Below 10 keV, the QPO fractional rms generally decreases with increasing QPO frequency, whereas above 10 keV, the QPO fractional rms remains relatively stable with frequency. Additionally, we report, for the first time, the detection of a common break at around 4 Hz in the relation between QPO fractional rms and frequency in both the 2-4 and 50-100 keV energy bands. We also find that the evolution of all the spectral parameters alters its behavior at around 4 Hz, with the changes in all parameters becoming flatter. This suggests a significant change in the geometry of the accretion flow. We attribute the observed break to the overall changes in the spectrum.",https://arxiv.org/abs/2605.05735v1,astro-ph.HE
2605.05708,Space,IY Lyr: A Thick-Disk first-overtone RR Lyrae Star with a Possible Neutron Star Companion,"Linjia Li, Shengbang Qian, Ildar Asfandiyarov, Azizbek Matekov, Liying Zhu, Boonrucksar Soonthornthum, Evelina Gaynullina, Alina Khalikova, Jiajia He, Fangbin Meng, Huiting Zhang, Jiangjiao Wang, Xiangdong Shi",2026-05-07T05:52:56Z,"IY Lyr, historically misclassified as an eclipsing binary, is now established as a first-overtone RR Lyrae star (RRc star). Using multi-band photometry (ASAS-SN, ZTF, TESS, and our BVRI data), LAMOST spectroscopy, and Gaia astrometry, we investigate its pulsation, binarity, and Galactic population. From O-C analysis, we detect a long-term period decrease and a light-travel time effect with an orbital period of 3.94 years, eccentricity of 0.46, and a mass function of 0.65 M$_{\odot}$. The companion is independently confirmed by radial velocity residuals and Gaia proper motions. Combined constraints yield an orbital inclination of 94.8$^{\circ}$ and a companion mass of 1.37 M$_{\odot}$. Chemical abundances ([Fe/H] $\simeq$ -1.0, [$α$/Fe] $\simeq$ +0.27, Xiang et al. 2019) and dynamics ($L_{\rm z}$ $\simeq$ 1250 kpc km s$^{-1}$, $Z_{\rm max}$ $\simeq$ 1.31 kpc) identify IY Lyr as an old, high-$α$, thick-disk star. The companion mass lies at the peak of the neutron star mass distribution, and the system's age excludes a main-sequence star; we conclude the companion is most likely a typical neutron star, although a massive white dwarf near the Chandrasekhar limit cannot be ruled out. IY Lyr is among the few RRc binaries with a compact companion verified by multiple methods, and it has important implications for thick-disk binary evolution and neutron star formation.",https://arxiv.org/abs/2605.05708v1,astro-ph.SR
