id,domain,title,authors,published,abstract,url,categories
2605.04580,Space,The magnetic fields in Be stars are stronger than previously suggested,"S. Hubrig, S. P. Järvinen, M. Schöller, I. Ilyin",2026-05-06T07:30:54Z,"Recent observational studies suggest that Be stars most likely are formed through the process of mass transfer in binary systems. In view of the wide consensus that the origin of the magnetic field in stars with radiative envelopes involves binary interaction processes, searching for magnetic fields in Be stars appears especially promising. As a pilot project, we searched for the presence of magnetic fields in a sample of seven well-known Be stars. We used high-resolution HARPSpol spectra to measure the mean longitudinal magnetic field, employing the least squares deconvolution technique. A dedicated measurement procedure introduced by our group in recent years was applied. Opposite to previous spectropolarimetric studies reporting that magnetic fields in Be stars are weak and usually below 100 G, our study presents the first observational evidence that magnetic fields in Be stars can be as strong as a few hundred gauss. Magnetic fields are detected in all studied Be stars, with the strongest magnetic field being about -460 G for the B0.5 III star HD 184915. Magnetic fields in the range between 338 and 380 G (in absolute values) are detected in three other Be stars, HD 209409, HD 209522, and HD 224686. Due to the fact that magnetic fields in Be stars are stronger than previously believed, we must re-evaluate our understanding of the initial conditions of massive binaries to be able to determine the origin of such systems.",https://arxiv.org/abs/2605.04580v1,astro-ph.SR
2605.04577,Space,"HD3191, the high-mass X-ray binary that wasn't there","Gregor Rauw, Yaël Nazé, Piotr Antoni Kołaczek-Szymański",2026-05-06T07:27:49Z,"The rapidly rotating B1 IV:nn star HD3191 lies within the error box of a flaring Fermi gamma-ray source. Although the counterpart of the Fermi source is likely an active galaxy, HD3191 has nevertheless been suggested to be a high-mass X-ray binary, possibly hosting a black hole companion. The star displays roughly sinusoidal photometric variations with amplitudes of about 12 mmag for two frequencies $ν_1$ = 0.1235 d$^{-1}$ and $ν_2$ = 1.6038 d$^{-1}$. Half of the former frequency ($ν_1$/2) had previously been interpreted as the orbital frequency of a high-mass X-ray binary in which the B1 IV:nn primary undergoes ellipsoidal variations. We show that this scenario fails to account for the lack of significant radial velocity variations and for the overall properties of the star. Our spectroscopic observations instead unveil line profile variations, suggesting that the photometric and line profile variations arise from multi-mode pulsations rather than from orbital effects. Whilst we cannot rule out the possibility that HD3191 could be a nascent binary, consisting of a B1 IV:nn with a low-mass pre-main sequence companion, the most likely scenario is a single star displaying non-radial pulsations. The fast stellar rotation would thus be intrinsic to the B1 IV:nn star rather than being the result of a spin-up during a past mass-transfer episode.",https://arxiv.org/abs/2605.04577v1,"astro-ph.HE, astro-ph.SR"
2605.04456,Space,Beyond the $α$ model: scaling the wind-driven accretion rate in protoplanetary disks using systematic non-ideal magnetohydrodynamical simulations,"Haruhi Enomoto, Shoji Mori, Satoshi Okuzumi",2026-05-06T03:30:34Z,"Magnetically driven mass accretion in protoplanetary disks plays a crucial role in understanding disk evolution and planet formation. However, the $α$ prescription lacks a direct connection to physical processes, and no systematic scaling law yet exists for the accretion rate as a function of disk quantities. While local shearing-box simulations offer a powerful approach to analyzing accretion structure at low computational cost, they suffer from a problem: the toroidal magnetic field generated by Keplerian shear accumulates within the computational domain, disrupting a geometry consistent with global wind-driven accretion. In this study, we introduce the super-box-scale diffusion (SBD) scheme into non-ideal MHD shearing-box simulations. The SBD scheme continuously damps the horizontally averaged horizontal magnetic field components, thereby mitigating this problem and maintaining the field-line symmetry required for global wind-driven accretion for more than 500 orbital periods. Comparison with self-similar solutions supports the SBD method, with the vertical structure and plasma-beta dependence of the accretion rate agreeing to within 23--28\%. We then conduct a parameter survey of 46 cases using a magnetic diffusivity table constructed from ionization equilibrium calculations, covering disk radius, surface density, magnetic field strength, and dust-to-gas ratio. We find that the surface field-line pitch and mass accretion rate follow power-law scalings with the midplane plasma beta, an effective ambipolar Elsasser number, and the normalized thickness of the magnetically active layer. These relations reproduce the numerical results to within a factor of 2--3 across the explored parameter space and, in most cases, to within a factor of 2. They provide a framework for predicting the mass accretion rate from local disk physical quantities without invoking an $α$ parameter.",https://arxiv.org/abs/2605.04456v1,astro-ph.EP
2605.04437,Space,Nonlinear steepening of a fast magnetoacoustic wave in the vicinity of a coronal magnetic null point,"Yu Zhong, Valery M. Nakariakov, Mariana Cécere, Andrea Costa",2026-05-06T03:02:34Z,"The interaction of a fast magnetoacoustic wave with a magnetic null point is studied in the context of the sympathetic flare phenomenon. Attention is paid to steepening the wave caused by the finite-amplitude effects in a non-uniform plasma environment. The null point is modelled by a potential magnetic configuration without a guiding field. The equilibrium plasma density and temperature are taken to be constant. The fast wave is excited by an impulsive point source outside the distance at which the local Alfvén and sound speeds are equal to each other. The incoming fast wave approaches the null point along the bisector of the magnetic configuration, i.e., across the local field. The fast-speed non-uniformity around the null point causes the refraction of the incident fast wave. However, the segment of the incoming wave, which approaches the null point is locally plane. The decrease in the fast speed towards the null point amplifies the nonlinear deformation of the incoming wave. Hence, the fast wave can become subject to nonlinear dissipation at a distance from the null point and not reach it.",https://arxiv.org/abs/2605.04437v1,"astro-ph.SR, physics.plasm-ph"
2605.04434,Space,A CNN--Transformer Denoiser for low-$S/N$ Galaxy Spectra: Stellar Population Recovery in Synthetic Tests,"Suk Kim, Joon Hyeop Lee, Soo-Chang Rey",2026-05-06T02:54:27Z,"Stellar population measurements in integral field unit surveys are often limited by low signal-to-noise ratios (S/N) in low-surface-brightness spaxels. Using controlled synthetic experiments, we test whether deep-learning-based denoising can recover stellar population information without spatial binning. We introduce the Enhanced U-Net Transformer (EUT), a one-dimensional CNN-Transformer model trained on 90,000 synthetic spectra constructed from MILES simple stellar population models following Lee et al. (2023). Wavelength-dependent noise is injected on the fly to emulate SAMI-like data with S/N = 5-20, measured in a 4484.77-4573.12 Angstrom continuum window. On an independent test set of 10,000 spectra, EUT reduces the full-spectrum RMS residual by about 96.5 percent at S/N = 5 and about 94 percent at S/N = 20, with recovery rates of at least 99.8 percent. In fixed windows around Ca II H, Hdelta, Hbeta, Fe I 4383, Mg b, and Na D, residuals decrease by more than about 88 percent while preserving line-profile structure. In downstream pPXF fitting, the RMS scatter in recovered mass-weighted age decreases from about 0.41 to 0.25 dex at S/N = 5 and from about 0.32 to 0.22 dex at S/N = 10. For mass-weighted metallicity, [M/H], the scatter decreases from about 0.45 to 0.36 dex and from about 0.32 to 0.28 dex, respectively. At S/N = 20, denoised and noisy inputs give consistent results within the synthetic-test uncertainties. These experiments suggest that hybrid CNN-Transformer denoisers can improve low-S/N spectra for stellar population studies, although validation with observed spectra is still required.",https://arxiv.org/abs/2605.04434v1,"astro-ph.GA, astro-ph.IM"
2605.04049,Quantum,FTPrimitiveBench: A Benchmark Suite For Logical Computation Under Hardware-Motivated and Biased Noise Models,"Shuwen Kan, Adrian Harkness, Zefan Du, Rod Rofougaran, Sean Garner, Chenxu Liu, Ying Mao, Samuel Stein",2026-05-05T17:59:59Z,"Fault-tolerant quantum computing requires understanding how error-correcting codes perform on diverse physical hardware. This is typically assessed via noisy stabilizer simulation of logical circuits at HPC scale, combined with a noise model that yields a logical error rate for the relevant code distances and depths. The uniform depolarizing model is the standard baseline, but its homogeneous assumptions fail to capture the heterogeneity, asymmetries, and correlations of real devices, where Pauli, measurement, and spatio-temporal errors are not weakly coupled. Yet these same structured features create opportunities for joint code-hardware co-design, motivating noise models that more faithfully reflect target hardware while remaining tractable to simulate.   We introduce FTPrimitiveBench, a systematic benchmarking approach for studying how logical primitives interact with hardware-motivated noise. It supports both custom specifications and representative structured noise families: Pauli bias, measurement bias, and spatial or spatio-temporal non-uniformity -- together with generators for core surface-code Clifford primitives: logical memory, lattice surgery, transversal logical Hadamard, and the logical phase gate via lattice surgery. We find that structured noise affects these primitives in qualitatively distinct ways, with outcomes shaped by the interplay between noise model, primitive, and decoder choice. These results extend memory benchmarks to active logical computation, where the interaction between noise structure and primitive implementation matters. By standardizing the link between noise-model specification and primitive construction, FTPrimitiveBench enables reproducible comparative studies of QEC protocols and decoders, supporting hardware-aware co-design of fault-tolerant architectures. Code: https://github.com/ShuwenKan/FTPrimitiveBench.",https://arxiv.org/abs/2605.04049v1,quant-ph
2605.04047,Quantum,Sequential vs. Simultaneous Entanglement Swapping under Optimal Link-Layer Control,"Priyam Srivastava, Akshat R. Sabavat, Siddharth Jain, Alan Scheller-Wolf, Sridhar Tayur, David Tipper, Prashant Krishnamurthy, Amy Babay, Kaushik P. Seshadreesan",2026-05-05T17:59:22Z,"Connection-less, packet-switched quantum network architectures distribute entanglement across multi-hop paths through sequential entanglement swapping, in which each node acts on purely local state information. The architectural advantages over the connection-oriented alternative -- simultaneous SWAP-ASAP -- are compelling, but sequential swapping holds partial chains in intermediate buffers between successive swaps, exposing them to memory decoherence in a way simultaneous SWAP-ASAP avoids by design. We present a proof-of-principle study at fixed chain length $n = 4$ in which each elementary link is governed by a fixed reinforcement-learning policy optimizing the secret-key rate of the six-state protocol, leaving the network-layer protocol as the sole independent variable. Sweeping the network-layer memory coherence time $T_c^{\mathrm{ext}}$ over four orders of magnitude reveals a clear regime structure governed by the dimensionless ratio $T_c^{\mathrm{ext}}/τ$, where $τ$ is the per-link entanglement heralding latency. Simultaneous SWAP-ASAP delivers a constant rate across the full sweep. Sequential swapping, by contrast, collapses to zero end-to-end deliveries below $T_c^{\mathrm{ext}}/τ= 25$, and begins recovering at $T_c^{\mathrm{ext}}/τ= 50$. It remains limited by the simultaneous rate, which it saturates only at the relaxed end of the sweep. These results suggest that the connection-less penalty is a near-term phenomenon tied to present-day memory coherence rather than a fundamental property of sequential swapping.",https://arxiv.org/abs/2605.04047v1,"quant-ph, cs.NI"
2605.04042,Quantum,Ergotropy Protection via Cavity Detuning in Collective Open Quantum Batteries,Tariq Zeyad Jawad,2026-05-05T17:58:13Z,"This study investigates the performance and ergotropy protection of open collective quantum batteries subject to superradiant decay. By employing a passive spectral detuning strategy within an intermediate cavity, an optimal detuning value ($Δ^*$) is analytically derived and numerically verified to spectrally isolate the system and protect quantum coherence, achieving up to 1088% ergotropy improvement for single qubits and superextensive collective advantage for $N \ge 3$. Our analysis resolves a ""non-Markovian paradox,"" revealing that maximizing ergotropy does not strictly require non-Markovian memory; rather, suppressing environmental memory via detuning optimally preserves coherence, which serves as the fundamental resource. Survival maps across different environments demonstrate that thermal noise dissipates coherence more severely than telegraph noise. Finally, we establish that collective amplification of the effective coupling ($g_{\rm eff} = g\sqrt{N})$ inevitably drives large qubit arrays into the ultra-strong coupling regime, providing a quantitative ceiling $N_{\rm max}$ on the validity of the Tavis-Cummings description and the current ergotropy protection protocol.",https://arxiv.org/abs/2605.04042v1,quant-ph
2605.04026,Quantum,Entanglement transitions in translation-invariant tensor networks,"Yi-Cheng Wang, Samuel J. Garratt, Ehud Altman",2026-05-05T17:50:38Z,"We study the complexity of approximately contracting translation-invariant tensor networks. The computational cost of row-by-row tensor network contraction, which defines a discrete time evolution governed by a fixed transfer matrix, is associated with the entanglement of the state of a row. By analyzing a family of tensor networks whose transfer matrices interpolate between chaotic Floquet and strongly non-unitary limits, we uncover a transition between volume- and area-law entanglement in states evolved under the transfer matrix. We show that deep in the volume-law phase the spectrum of the transfer matrix in the complex plane consists of a dense ring with a sharp outer edge, reminiscent of behavior identified for non-unitary random matrices. At late times an evolving row state therefore has significant contributions from many eigenvectors with nearly degenerate eigenvalue magnitudes. In the area-law phase, there is instead a distinct leading eigenvalue. Our results establish connections between contraction complexity, spectral properties of the transfer matrix, and purification under non-unitary dynamics.",https://arxiv.org/abs/2605.04026v1,"quant-ph, cond-mat.stat-mech"
2605.04025,Quantum,"Fast, accurate, high-resolution simulation of large-scale Fermi-Hubbard models on a digital quantum processor","Gavin S. Hartnett, Khadijeh Sona Najafi, Aleksei Khindanov, Haoran Liao, Michael Schutzman, Michael R. Hush, Michael J. Biercuk, Yuval Baum",2026-05-05T17:49:07Z,"We report experimental digital quantum simulation of the one-dimensional Fermi-Hubbard model on a superconducting quantum processor at a scale beyond the reach of exact statevector simulation and challenging for state-of-the-art tensor-network methods. We encode this problem using up to 120 qubits through an efficient mapping that reduces circuit complexity, and we improve accuracy through error suppression to simulate dynamical evolution using up to 90 Trotter steps. From a vacancy defect introduced in the middle of an $L=31$-site (62-qubit) Néel initial state, we directly observe spin-charge separation to $t=9$ in natural units using up to 90 Trotter steps, and quantitatively extract velocity ratios $v_c/v_s$ which match classical simulations across a range of model parameters. We then extend experiments to $L=60$ (120 qubits) and long evolution times to $t=6$ using 30 Trotter steps; Quantum-processor outputs agree quantitatively with approximate classical simulations performed using a time-dependent variational principle (TDVP) solver; increasing the TDVP bond dimension through $χ= 4096$ expands the range of evolution times within which agreement has RMSE $\sim 1\%$ before the approaches diverge. Owing to the large scale of the simulation and the use of efficient overhead-free error-suppression techniques, for simulated evolution times at the limit of quantum/classical agreement ($t\gtrsim 5$ in natural hopping units), the wall-clock runtime of the quantum processor is up to $3000\times$ faster than an optimized TDVP simulation using $χ= 4096$. These results establish contemporary digital quantum processors as a versatile, quantitatively accurate, and competitive platform for the study of fermionic many-body dynamics in regimes where leading classical methods can become prohibitively expensive.",https://arxiv.org/abs/2605.04025v1,quant-ph
2605.04021,Quantum,Quantum work beyond classical (commuting) limits,"Sumit Rout, Aravinth Balaji Ravichandran, Paweł Horodecki, Anubhav Chaturvedi",2026-05-05T17:47:17Z,"Free energy fixes the maximum work of a thermodynamic process once the state and Hamiltonian are specified. A work-extraction task asks a different question: how much average work can a single device realize across several preparations and Hamiltonian settings? A classical work device is one whose Hamiltonian settings are mutually commuting. We place every branch at its best free-energy-limited work envelope and derive the corresponding classical limit on the task average. For pure preparations, the source is specified only by pairwise maximal-energy constraints: for each pair, the intrinsic maximal average energy under one common normalized Hamiltonian is bounded as part of the task data, while the work device is otherwise microscopically unrestricted. The benchmark is optimized over arbitrary-dimensional classical implementations. Incompatible Hamiltonian settings exceed this limit, even though every branch remains bounded by its own free-energy maximum. The advantage therefore does not arise in any single process, but in the average work of the task: incompatible Hamiltonians realize a value that no classical work device can attain. Hamiltonian incompatibility is thus a thermodynamic resource for work extraction.",https://arxiv.org/abs/2605.04021v1,quant-ph
2605.04016,Quantum,Entangling gates for the SU(N) anyons,"Sergey Mironov, Andrey Morozov",2026-05-05T17:41:52Z,"The model of a topological quantum computer is a promising one due to its natural resistance to noise and other errors. Operations in such a computer are implemented by braiding the trajectories of anyons. While it is easy to understand how to build one-qubit operations, two-qubit operations are more difficult. In arXiv:2412.20931 we suggested an approach to build such operations for a topological quantum computer based on SU(2) Chern-Simons theory with arbitrary level using cabling of knots. In this paper we discuss how this approach should be generalized to the SU(N) case, what the differences are, and which new problems arise.",https://arxiv.org/abs/2605.04016v1,"hep-th, quant-ph"
2605.04011,Quantum,Nonlinear Compton scattering in a frequency-modulated field,"Antonino Di Piazza, Kenan Qu",2026-05-05T17:35:54Z,"When an electron is accelerated, it emits radiation. In the relativistic quantum realm the elementary radiation process is the emission of a single photon, a process known as nonlinear Compton scattering in the case of an electron moving in the presence of a strong electromagnetic wave. This process is typically described within the Furry picture, where the electromagnetic wave is described as a classical background field and the electron-positron field is quantized in the presence of that background field. Equivalently one can quantize the electron-positron field in the vacuum but then the photon emission process is described as a transition from an initial state to a final state both featuring, apart from the electron (the initial state) and the electron and the photon (the final state), the same coherent state of photons appropriately related to the electromagnetic wave. Here, we consider a more general situation where the initial and the final state feature the same squeezed coherent state. Then, we specialize to the case where the coherent state corresponds to a plane-wave field and the mostly populated modes of the coherent state are also squeezed. We show that, when quantum fluctuations induced by the squeezing in the coherent field are negligible, a condition well satisfied at available squeezing levels, the squeezing effects effectively reduce to a frequency modulation of the plane-wave field corresponding to the coherent state. By means of numerical examples we show that at already available squeezing levels the emission spectrum of nonlinear Compton scattering and the total photon yield can be altered significantly. Analytical explanations of the main numerical results are also provided.",https://arxiv.org/abs/2605.04011v1,"quant-ph, hep-ph"
2605.03995,Quantum,Quantum Dispersive Waves and Multimode Squeezing in Pure-Kerr Parametrically Driven Cavity Solitons,"Rafael Romero Mendez, Sashank Kaushik Sridhar, Samyak Gothi, Pradyoth Shandilya, Yichen Shen, Curtis Menyuk, Avik Dutt",2026-05-05T17:19:11Z,"Parametrically driven cavity solitons (PDCS), unlike single-pumped cavity solitons, are localized optical pulses arising from parametric processes. These cavity solitons, recently discovered in pure-Kerr media, offer great promise for nonlinear dynamics studies and metrology. Here, we present the first multimode quantum description of pure-Kerr PDCS. In the below threshold regime, we verify single- and two-mode squeezing, while above threshold we uncover novel ""quantum"" dispersive waves - the quantum analog of soliton Cherenkov radiation. Besides revealing these unexplored quantum properties, we show that PDCS generates up to 20 dB of squeezing, only limited by overcoupling and intrinsic losses for experimentally routine parameters. We therefore provide a pathway to observe strong multimode quantum noise reduction in these systems.",https://arxiv.org/abs/2605.03995v1,"quant-ph, physics.optics"
2605.03981,Quantum,Selecting optimal unrestricted Hartree-Fock trial wavefunctions for phaseless auxiliary-field quantum Monte Carlo: Accuracy and limitations in modeling three iron-sulfur clusters,"Don Danilov, Brad Ganoe, Leon Otis, Zhi Gong, Zixiang Lu, James Shee",2026-05-05T17:05:05Z,"Phaseless auxiliary-field quantum Monte Carlo (ph-AFQMC) has emerged as a promising electronic structure method for correlated electronic systems. However, the quality of its predictions depends critically on the choice of trial wavefunction, and it is not obvious how to make an optimal choice especially for strongly correlated states of large systems. Mean-field wavefunctions are compelling trial wavefunction candidates as they map directly to chemical concepts and can be obtained with $O(N^4)$ cost. Yet in the strongly correlated regime one faces a symmetry dilemma and the existence of multiple nearly-degenerate solutions. In this work we investigate active space models of [2Fe-2S]$^{2+}$, mixed-valent [4Fe-4S]$^{2+}$, and [4Fe-4S]$^{4+}$ and explore the sensitivity of ph-AFQMC to the choice of unrestricted Hartree-Fock trial wavefunction. We find that chemical properties and physical symmetries, rather than the variational energy, ought to guide the choice of mean-field trial for ph-AFQMC (or reference state for coupled cluster models), and show that surprisingly accurate ground-state energies for these systems can be obtained. However, in all cases we find a rapidly vanishing overlap between the stochastic wavefunction and the UHF trial, indicating that the trials are suboptimal importance functions. By analogy to a similar situation in the stretched helium dimer cation, we show how this sampling bias pushes ph-AFQMC towards artificially negative energies, which evidently can be compensated for by the phaseless bias in certain cases.",https://arxiv.org/abs/2605.03981v1,"physics.chem-ph, cond-mat.str-el, quant-ph"
2605.03978,Quantum,Phase-Reference Control of Steady-State Entanglement in Open Quantum Systems,"Areeda Ayoub, Alfonso Castillo-Gonzalez, Eric R Bittner",2026-05-05T17:02:35Z,"We show that steady-state entanglement in open quantum systems is controlled by the phase reference of a phase-sensitive reservoir. Using a covariance-matrix approach for Gaussian-preserving dynamics, we demonstrate that purely local, phase-sensitive dissipation can generate entanglement when combined with coherent coupling. The steady state exhibits a finite entangled region with an optimal squeezing strength that maximizes both the magnitude and thermal robustness of entanglement. We find that coherent coupling does not enhance entanglement monotonically, but instead regulates the conversion of local squeezing into nonlocal correlations. Importantly, the coupling dependence is controlled by the phase reference of the squeezed reservoir: phase-locked (rotating-frame) and laboratory-frame implementations yield qualitatively distinct steady states and entanglement structure. These results establish phase-sensitive reservoir engineering as a controllable route to steady-state entanglement in continuous-variable systems. Steady-state entanglement in phase-sensitive open systems depends explicitly on the reservoir phase reference and is not invariant under changes of that reference.}",https://arxiv.org/abs/2605.03978v1,"quant-ph, physics.chem-ph, physics.optics"
2605.03975,Quantum,Quantum metrology of mixed states via purification,Sisi Zhou,2026-05-05T16:59:07Z,"We introduce new formulations of the quantum Cramér-Rao bound (QCRB) and the Holevo Cramér-Rao bound (HCRB) in multi-parameter quantum metrology via purification, where we show their values for any mixed state are connected to that for its purification with nuisance parameters introduced on the environmental system. Using this technique, we develop a new method for asymptotically attaining either the HCRB or twice the QCRB for arbitrary mixed states using random purification channels and individual measurements.",https://arxiv.org/abs/2605.03975v1,"quant-ph, math.ST"
2605.03972,Quantum,Regev's reduction as a candidate quantum algorithm for the discrete logarithm problem in finite abelian groups,"M. Isabel Franco Garrido, André Chailloux",2026-05-05T16:54:14Z,"We revisit the reduction of Cheng and Wan, which transforms instances of the discrete logarithm problem (DLOG) over finite fields into a decoding problem for Reed--Solomon codes, and study how Regev's reduction can be used to solve these instances. Regev's reduction turns a decoder for a code into a quantum solver for a decoding problem on the dual code. The quantum advantage depends on the dual problem being classically hard, which has proven difficult to establish. The Cheng--Wan reduction offers a natural source of such instances: solving them would solve discrete logarithm. Since Shor's algorithm already solves discrete logarithm, the goal is not a new quantum speedup but to understand whether Regev's reduction, applied to a problem we have independent reasons to believe is hard, can solve discrete logarithm, and if not, where it falls short.   We generalize the hardness consequence of the Cheng--Wan reduction for Reed--Solomon bounded distance decoding -- from solving DLOG in $\mathbb{F}_{q^h}^\times$ to solving DLOG in finite abelian groups, and we prove that bounded distance decoding for Reed--Solomon codes is NP-hard even at asymptotically zero rate, though the known NP-hard radius lies well above the Cheng--Wan decoding radius. We then carry out Regev's reduction on the Cheng--Wan instances and evaluate it with known efficient decoders. All fall short of the Cheng--Wan threshold by a constant factor, and under an assumption on the Cheng--Wan instances we identify the QDP parameter a decoder would need to reach in order to solve discrete logarithm. The obstruction is one of efficiency rather than solvability: the Pretty Good Measurement solves the corresponding decoding problem on every instance, including NP-hard instances, but its implementation requires exponential resources in general.",https://arxiv.org/abs/2605.03972v1,quant-ph
2605.03958,Quantum,Fisher-Informational Time: A Causal-Geometric Framework for Emergent Clock Time Physical Distinguishability,J. Sumaya-Martinez,2026-05-05T16:42:30Z,"We develop a Fisher-informational reformulation of physical time in which clock time is not regarded as a fundamental ontological substance, but as an emergent calibration of causally ordered distinguishability among physical states. The operational starting point is that clocks do not measure time itself; rather, they instantiate reproducible physical processes whose distinguishable states are correlated with other events. We introduce a causal-informational parameter, denoted by Lambda_F, defined as an accumulated Fisher-geometric distance along a causally admissible trajectory in state space. In classical statistical systems, this parameter is generated by the Fisher information metric; in quantum systems, the corresponding construction is associated with quantum Fisher information, the Bures metric, and the Fubini-Study geometry of projective Hilbert space. The manuscript distinguishes model-dependent Fisher information from quantum Fisher information, clarifies the reparameterization of Schrodinger dynamics, and gives explicit examples involving a qubit clock, an exponential decay process, and a Fisher characterization of clock quality. The proposal is positioned relative to relational time, the Page-Wootters mechanism, thermal time, quantum speed-limit relations, information geometry, and the problem of time in quantum gravity. We do not claim that relational or emergent time is new. The specific contribution is the use of Fisher distinguishability as an operational precursor from which ordinary clock time can be reconstructed. In this sense, the central statement of the paper is: time is not measured by clocks; clock time is reconstructed from the Fisher distinguishability accumulated along causally ordered physical changes.",https://arxiv.org/abs/2605.03958v1,"quant-ph, physics.optics"
2605.03951,Quantum,Factoring $2048$ bit RSA integers with a half-million-qubit modular atomic processor,"Tian Xue, Jacob P. Covey",2026-05-05T16:37:52Z,"Shor's algorithm is one of the most promising applications of quantum computers. However, since $\sim 10^6$ physical qubits are believed to be required for established approaches, the algorithm will need to be distributed across many modules. In this paper, we provide a distributed compilation of Shor's algorithm on a modular atomic processor. We present an end-to-end compilation and optimization strategy that focuses on the interplay between the inter-module communication and the intra-module clock rate. With a half-million-qubit modular atomic processor with a communication rate of $10^5$ Bell pairs per second and a measurement time of 1 ms in a CPU-inspired architecture, we demonstrate that 2048-bit RSA integers can be factored in only 16\% more time than a single-module architecture. Our work presents the first end-to-end analysis and simulation of large-scale integer factorization on modular atomic hardware and it provides a blueprint for the future design of other large-scale modular algorithms.",https://arxiv.org/abs/2605.03951v1,"quant-ph, physics.atom-ph"
2605.03946,Quantum,An extensive theory of nonlinearly intercoupled pseudomodes for noise model reduction in circuit QED,"M. Gabriela Boada G., Nicolas Dirnegger, Andrea Delgado, Prineha Narang",2026-05-05T16:32:17Z,"Superconducting circuit quantum electrodynamical (cQED) platforms present a persistent modeling challenge: the intrinsic nonlinearity of the Josephson potential couples to a dissipative electromagnetic environment in ways that resist both perturbative treatment and naive Markovian reduction. Standard approaches either scale poorly with system size or absorb undeclared approximations about the noise structure into their master equations. In this work, we generalize Garraway's pseudomode construction to accommodate nonlinearly intercoupled auxiliary modes, providing a nonperturbative and systematically reducible framework for open-system cQED dynamics. The key observation is that pseudomode elimination is not fundamentally tied to linearity but to representability: any eliminated sector whose influence on the retained subsystem admits a rational self-energy can be replaced by a finite set of damped auxiliary modes, independent of the internal nonlinear structure of the retained Hamiltonian. We develop the general theory in the Heisenberg picture via a Dyson equation for the retained-mode Green's function, then demonstrate closed-form elimination for two-, three-, and four-mode Kerr-coupled systems with bilinear exchange and three-wave mixing interactions. The resulting framework substantially reduces the computational overhead of open-system cQED modeling while remaining faithful to the underlying physics, provided the spectral description of the eliminated sector is chosen to match the experimentally measured response functions of the hardware.",https://arxiv.org/abs/2605.03946v1,quant-ph
2605.03932,Quantum,Magic-Informed Quantum Architecture Search,"Vincenzo Lipardi, Domenica Dibenedetto, Georgios Stamoulis, Mark H. M. Winands",2026-05-05T16:20:46Z,"Nonstabilizerness, commonly referred to as magic, is a fundamental resource underpinning quantum advantage. In this paper, we propose a magic-informed quantum architecture search (QAS) technique that enables control over a quantum resource within the general framework of circuit design. Inspired by the AlphaGo approach, we tackle the problem with a Monte Carlo Tree Search technique equipped with a Graph Neural Network (GNN) that estimates the magic of candidate quantum circuits. The GNN model induces a magic-based bias that steers the search toward either high- or low-magic regimes, depending on the target objective. We benchmark the proposed magic-informed QAS technique on both the structured ground-state energy problem and on the more general quantum state approximation problem, spanning different sizes and target magic levels. Experimental results show that the proposed technique effectively influences the magic across the search tree and notably also on the resulting final circuit, even in regimes where the GNN operates on out-of-distribution instances. Although introducing a problem-agnostic magic bias could, in principle, constrain the search dynamics, we observe consistent improvements in solution quality across all problems tested.",https://arxiv.org/abs/2605.03932v1,"quant-ph, cs.AI"
2605.03930,Quantum,Time-dependent variational Monte Carlo without bias,"Wladislaw Krinitsin, Markus Schmitt",2026-05-05T16:20:02Z,"When combined with highly expressive ansatz functions such as neural quantum states, variational Monte Carlo (VMC) constitutes a versatile numerical approach to tackle the quantum many-body problem in and out of equilibrium. However, its traditional formulation exhibits a subtle estimation bias leading to inaccuracies, which can be particularly detrimental when addressing real time dynamics. In this work, we investigate two avenues to circumvent said estimation bias. First, we propose an unbiased variant of time-dependent VMC using self-normalized importance sampling with respect to a cutoff-based deformation of the Born distribution. We demonstrate the feasibility and accuracy of the approach in pathological and generic cases of quench dynamics. Furthermore, we explore an alternative sampling strategy based on active learning via the tensor cross interpolation (TCI). While we find that our choice of tensor network architecture lacks the required low rank property, the proposed TCI-based algorithm complements the conventional importance sampling paradigm, providing an alternative perspective that may be further explored in future work.",https://arxiv.org/abs/2605.03930v1,quant-ph
2605.03910,Quantum,Inverse-designed release-free optomechanical crystal with high photon-phonon coupling,"David Hambraeus, Paul Burger, Johan Kolvik, Philippe Tassin, Raphaël Van Laer",2026-05-05T16:07:30Z,"Interactions between light and mechanics provide a powerful interface between optical and microwave-frequency signals, with applications spanning classical signal processing and quantum technologies. High-performance optomechanical devices require both strong photon-phonon coupling and tolerance to parasitic laser heating. Release-free optomechanical crystals provide improved thermal anchoring compared to suspended nanobeams, but have so far exhibited weaker vacuum optomechanical coupling rates, leaving a trade-off between coupling strength and thermal robustness. Here, we largely close this gap: we design and experimentally demonstrate a release-free silicon optomechanical crystal with a record vacuum optomechanical coupling rate of about $g_\text{OM} / (2 π) = 800$ kHz, comparable to suspended state-of-the-art devices. The resulting optomechanical scattering rate $Γ_\text{OM}/(2 π)= 1.1$ kHz is nearly twice that of previous release-free implementations. This performance is achieved by combining physics-guided human intuition with a multiphysics inverse-design algorithm introduced here for resonant optomechanical structures. Beyond the specific device demonstrated, the inverse-design framework is applicable to co-optimizing optical and mechanical resonances and eigenmodes more broadly. These results strengthen release-free optomechanical crystals as a platform for fast, low-noise classical and quantum optomechanics.",https://arxiv.org/abs/2605.03910v1,"physics.optics, quant-ph"
